0.255583607,0.952464488,0.993629604,0.726705377,2017-03-09T16:34:00.000Z
0,0.952470092,0.993623669,0.68323907,2017-03-09T16:35:00.000Z
0.110073868,0.952472427,0.993633965,0.689144625,2017-03-09T16:36:00.000Z
0,0.952475696,0.993622883,0.559164037,2017-03-09T16:37:00.000Z
0.110073868,0.952513969,0.993634909,0.763048998,2017-03-09T16:38:00.000Z
0,0.952516769,0.993640214,0.553848827,2017-03-09T16:39:00.000Z
0,0.952519568,0.993631784,0.722023599,2017-03-09T16:40:00.000Z
0.110073868,0.952522367,0.993637719,0.554592701,2017-03-09T16:41:00.000Z
0,0.952525166,0.993632886,0.679969794,2017-03-09T16:42:00.000Z
0.110073868,0.952527964,0.993633043,0.682729962,2017-03-09T16:43:00.000Z
0.110073868,0.952530763,0.993633358,0.681639921,2017-03-09T16:44:00.000Z
0.110073868,0.952533561,0.99363601,0.684389693,2017-03-09T16:45:00.000Z
0,0.952536359,0.993635538,0.684813624,2017-03-09T16:46:00.000Z
0.110073868,0.952539157,0.993635853,0.72882711,2017-03-09T16:47:00.000Z
0.110073868,0.952541955,0.99363601,0.683591289,2017-03-09T16:48:00.000Z
0.110073868,0.952544753,0.993637246,0.552583221,2017-03-09T16:49:00.000Z
0.110073868,0.95254755,0.993638033,0.722464266,2017-03-09T16:50:00.000Z
0.110073868,0.952550814,0.993638348,0.683522812,2017-03-09T16:51:00.000Z
0.174462953,0.952552213,0.99364662,0.56886737,2017-03-09T16:52:00.000Z
0.110073868,0.95255734,0.993637246,0.689697027,2017-03-09T16:53:00.000Z
0.110073868,0.952560137,0.993637561,0.727119444,2017-03-09T16:54:00.000Z
0.174462953,0.952562934,0.993638033,0.548637446,2017-03-09T16:55:00.000Z
0.110073868,0.95256573,0.993637404,0.684676978,2017-03-09T16:56:00.000Z
0.174462953,0.952568527,0.993641158,0.682931228,2017-03-09T16:57:00.000Z
0.284536821,0.952578778,0.994064918,0.962742018,2017-03-09T16:58:00.000Z
0.681337932,0.953916297,0.994068979,0.816600658,2017-03-09T16:59:00.000Z
0,0.953859623,0.994069427,0.725859165,2017-03-09T17:00:00.000Z
0.110073868,0.954034869,0.994126003,0.809590792,2017-03-09T17:01:00.000Z
0.110073868,0.95420227,0.994123805,0.689236204,2017-03-09T17:02:00.000Z
0.110073868,0.954204523,0.994129883,0.554052183,2017-03-09T17:03:00.000Z
0,0.954207675,0.994124433,0.68155844,2017-03-09T17:04:00.000Z
0.110073868,0.954215331,0.994129412,0.709638648,2017-03-09T17:05:00.000Z
0.38079302,0.954691635,0.994327649,0.875241736,2017-03-09T17:06:00.000Z
0.581784667,0.954732191,0.994336658,0.823840892,2017-03-09T17:07:00.000Z
0.220147736,0.954739318,0.994282645,0.617721332,2017-03-09T17:08:00.000Z
0.618032831,0.954760248,0.994284214,0.823947766,2017-03-09T17:09:00.000Z
0.220147736,0.954762474,0.994279686,0.685616497,2017-03-09T17:10:00.000Z
0.220147736,0.954770042,0.994281255,0.708201283,2017-03-09T17:11:00.000Z
0.255583607,0.954773158,0.99427861,0.715907857,2017-03-09T17:12:00.000Z
0.174462953,0.954775828,0.994278924,0.688518578,2017-03-09T17:13:00.000Z
0.330221604,0.954778944,0.994283743,0.551172451,2017-03-09T17:14:00.000Z
0.220147736,0.954782949,0.994286074,0.737481218,2017-03-09T17:15:00.000Z
0.255583607,0.954825206,0.994293404,0.670439578,2017-03-09T17:16:00.000Z
0.284536821,0.95485632,0.994301024,0.724017565,2017-03-09T17:17:00.000Z
0.449922846,0.954857653,0.99435519,0.726073958,2017-03-09T17:18:00.000Z
0.220147736,0.955088585,0.994354562,0.785978651,2017-03-09T17:19:00.000Z
0.220147736,0.955090796,0.994335269,0.699789573,2017-03-09T17:20:00.000Z
0.449922846,0.955204298,0.994405915,0.758682683,2017-03-09T17:21:00.000Z
0.110073868,0.955322372,0.994372151,0.762221542,2017-03-09T17:22:00.000Z
0,0.955324572,0.994367491,0.686241093,2017-03-09T17:23:00.000Z
0.110073868,0.955327212,0.994367782,0.685520621,2017-03-09T17:24:00.000Z
0.110073868,0.955334691,0.994367939,0.704892936,2017-03-09T17:25:00.000Z
0.110073868,0.955337331,0.994369037,0.694367026,2017-03-09T17:26:00.000Z
0.110073868,0.95533997,0.994372308,0.678193313,2017-03-09T17:27:00.000Z
0.110073868,0.955342609,0.994372622,0.687544875,2017-03-09T17:28:00.000Z
0,0.955345688,0.994372151,0.728294257,2017-03-09T17:29:00.000Z
0.174462953,0.955348327,0.994372151,0.686821159,2017-03-09T17:30:00.000Z
0.110073868,0.955352285,0.994402173,0.586291483,2017-03-09T17:31:00.000Z
0.174462953,0.955358881,0.994377126,0.738048095,2017-03-09T17:32:00.000Z
0.110073868,0.955361079,0.994376655,0.684500936,2017-03-09T17:33:00.000Z
0.110073868,0.955364157,0.994376812,0.686492491,2017-03-09T17:34:00.000Z
0.174462953,0.955366355,0.994377596,0.55914124,2017-03-09T17:35:00.000Z
0.174462953,0.955369432,0.99441837,0.725401703,2017-03-09T17:36:00.000Z
0.174462953,0.95537207,0.994390344,0.568204164,2017-03-09T17:37:00.000Z
0.110073868,0.955373388,0.994380083,0.728268685,2017-03-09T17:38:00.000Z
0.174462953,0.955377344,0.994381338,0.556671551,2017-03-09T17:39:00.000Z
0.110073868,0.955379542,0.994379456,0.683464499,2017-03-09T17:40:00.000Z
0.174462953,0.955382618,0.994390344,0.685868803,2017-03-09T17:41:00.000Z
0.220147736,0.955711538,0.994376969,0.729299557,2017-03-09T17:42:00.000Z
0.110073868,0.955717649,0.994376341,0.545757876,2017-03-09T17:43:00.000Z
0.220147736,0.955718521,0.994380083,0.709266077,2017-03-09T17:44:00.000Z
0.174462953,0.955740773,0.994385371,0.686527787,2017-03-09T17:45:00.000Z
0.174462953,0.955743391,0.9943849,0.686668218,2017-03-09T17:46:00.000Z
0.220147736,0.955765631,0.994384452,0.69660044,2017-03-09T17:47:00.000Z
0.220147736,0.955767811,0.994385841,0.685634416,2017-03-09T17:48:00.000Z
0.174462953,0.955770427,0.994385214,0.688457915,2017-03-09T17:49:00.000Z
0.220147736,0.955773042,0.994386625,0.691199887,2017-03-09T17:50:00.000Z
0.220147736,0.955775658,0.994397357,0.723704497,2017-03-09T17:51:00.000Z
0.220147736,0.955778709,0.994384609,0.684475888,2017-03-09T17:52:00.000Z
0.174462953,0.955780888,0.994383981,0.561195399,2017-03-09T17:53:00.000Z
0.174462953,0.955782196,0.994384295,0.677457079,2017-03-09T17:54:00.000Z
0.220147736,0.955784811,0.994389112,0.728906436,2017-03-09T17:55:00.000Z
0.220147736,0.955788733,0.99439021,0.552168134,2017-03-09T17:56:00.000Z
0.220147736,0.955791783,0.994382413,0.684479354,2017-03-09T17:57:00.000Z
0.220147736,0.955793962,0.99438257,0.713454185,2017-03-09T17:58:00.000Z
0.284536821,0.955814872,0.994387544,0.697656284,2017-03-09T17:59:00.000Z
0.220147736,0.955817485,0.994387253,0.680242502,2017-03-09T18:00:00.000Z
0.220147736,0.955873199,0.994390053,0.738842605,2017-03-09T18:01:00.000Z
0.284536821,0.955881028,0.994391599,0.562488035,2017-03-09T18:02:00.000Z
0,0.955883638,0.994391128,0.726943392,2017-03-09T18:03:00.000Z
0,0.955885812,0.994396259,0.683517827,2017-03-09T18:04:00.000Z
0.174462953,0.955888857,0.994393929,0.566819059,2017-03-09T18:05:00.000Z
0,0.955909291,0.994393302,0.7075446,2017-03-09T18:06:00.000Z
0.174462953,0.955936234,0.994409969,0.741570991,2017-03-09T18:07:00.000Z
0.110073868,0.95593884,0.994410261,0.685983666,2017-03-09T18:08:00.000Z
0.110073868,0.955941447,0.994411358,0.540681775,2017-03-09T18:09:00.000Z
0.110073868,0.955944053,0.994414159,0.696659861,2017-03-09T18:10:00.000Z
0.110073868,0.955947528,0.994413688,0.720372286,2017-03-09T18:11:00.000Z
0.174462953,0.955950134,0.99441557,0.553548647,2017-03-09T18:12:00.000Z
0.174462953,0.955952739,0.994416802,0.682958433,2017-03-09T18:13:00.000Z
0,0.955955345,0.994416175,0.694941212,2017-03-09T18:14:00.000Z
0.174462953,0.955957951,0.994411202,0.680808031,2017-03-09T18:15:00.000Z
0.110073868,0.955960556,0.994407012,0.682791914,2017-03-09T18:16:00.000Z
0.174462953,0.955963161,0.99440746,0.729841885,2017-03-09T18:17:00.000Z
0.110073868,0.955965766,0.994408244,0.536688064,2017-03-09T18:18:00.000Z
0.110073868,0.95596924,0.994408715,0.723401094,2017-03-09T18:19:00.000Z
0.174462953,0.955971844,0.994411672,0.557785019,2017-03-09T18:20:00.000Z
0.110073868,0.955973147,0.994411829,0.723866423,2017-03-09T18:21:00.000Z
0.174462953,0.955977053,0.994412456,0.555600007,2017-03-09T18:22:00.000Z
0.110073868,0.955979658,0.994412926,0.693196924,2017-03-09T18:23:00.000Z
0.174462953,0.955982262,0.994413061,0.687973739,2017-03-09T18:24:00.000Z
0.110073868,0.955984866,0.994408872,0.69115165,2017-03-09T18:25:00.000Z
0.174462953,0.95598747,0.994410126,0.677184255,2017-03-09T18:26:00.000Z
0.220147736,0.955992243,0.994407774,0.695142021,2017-03-09T18:27:00.000Z
0.174462953,0.955994847,0.994408872,0.689738019,2017-03-09T18:28:00.000Z
0.174462953,0.956056856,0.994429414,0.774504336,2017-03-09T18:29:00.000Z
0.255583607,0.956059022,0.994430175,0.679902748,2017-03-09T18:30:00.000Z
0.174462953,0.956062489,0.994430646,0.690697237,2017-03-09T18:31:00.000Z
0.220147736,0.956065522,0.99443423,0.725374839,2017-03-09T18:32:00.000Z
0.174462953,0.956067255,0.994434543,0.552973651,2017-03-09T18:33:00.000Z
0.220147736,0.956070287,0.994435327,0.723505553,2017-03-09T18:34:00.000Z
0.220147736,0.956079817,0.99443797,0.547752754,2017-03-09T18:35:00.000Z
0.174462953,0.956091078,0.994438284,0.693611491,2017-03-09T18:36:00.000Z
0.754884495,0.956309265,0.994446997,0.843591204,2017-03-09T18:37:00.000Z
0.220147736,0.956120083,0.994450402,0.744585078,2017-03-09T18:38:00.000Z
0.407321713,0.956126141,0.994465811,0.830588717,2017-03-09T18:39:00.000Z
0.928432155,0.956465919,0.994465341,0.934226112,2017-03-09T18:40:00.000Z
0.970519492,0.956193166,0.99446487,0.963738753,2017-03-09T18:41:00.000Z
0.777791769,0.956299349,0.994484623,0.865510209,2017-03-09T18:42:00.000Z
0.110073868,0.956312713,0.99447795,0.693013544,2017-03-09T18:43:00.000Z
0.110073868,0.956315299,0.994478263,0.73029618,2017-03-09T18:44:00.000Z
0.110073868,0.956317885,0.994481667,0.687931005,2017-03-09T18:45:00.000Z
0.110073868,0.956319178,0.994482765,0.686721459,2017-03-09T18:46:00.000Z
0.110073868,0.956323057,0.994479809,0.551295839,2017-03-09T18:47:00.000Z
0.110073868,0.956325643,0.994480122,0.724782648,2017-03-09T18:48:00.000Z
0.174462953,0.956327366,0.994481354,0.691591955,2017-03-09T18:49:00.000Z
0.110073868,0.956331675,0.994480592,0.684814527,2017-03-09T18:50:00.000Z
0,0.95633426,0.994479965,0.6892078,2017-03-09T18:51:00.000Z
0.174462953,0.956336845,0.994479025,0.688416974,2017-03-09T18:52:00.000Z
0.110073868,0.95633943,0.994479338,0.548581578,2017-03-09T18:53:00.000Z
0.220147736,0.956359674,0.99448431,0.754004496,2017-03-09T18:54:00.000Z
0.174462953,0.956373451,0.994485564,0.581287694,2017-03-09T18:55:00.000Z
0.174462953,0.956377756,0.994485721,0.732685725,2017-03-09T18:56:00.000Z
0.174462953,0.956380339,0.994483862,0.685648807,2017-03-09T18:57:00.000Z
0.174462953,0.956382921,0.994484937,0.554283449,2017-03-09T18:58:00.000Z
0.110073868,0.956384213,0.99448431,0.684134253,2017-03-09T18:59:00.000Z
0.174462953,0.956388516,0.994490065,0.694807524,2017-03-09T19:00:00.000Z
0.467585813,0.956428523,0.994500031,0.821455436,2017-03-09T19:01:00.000Z
0.330221604,0.956550489,0.99451884,0.752344785,2017-03-09T19:02:00.000Z
0.621241082,0.956618209,0.994539842,0.88931318,2017-03-09T19:03:00.000Z
0.348925906,0.956671289,0.994546223,0.738083989,2017-03-09T19:04:00.000Z
0.365657475,0.956698235,0.994505315,0.74882546,2017-03-09T19:05:00.000Z
0.534736759,0.956891969,0.994520251,0.833476752,2017-03-09T19:06:00.000Z
0.545327551,0.957004266,0.994668411,0.843133877,2017-03-09T19:07:00.000Z
0.475731343,0.957160365,0.994591623,0.861834559,2017-03-09T19:08:00.000Z
0.490866888,0.957162482,0.994599704,0.686395692,2017-03-09T19:09:00.000Z
0.534736759,0.957178995,0.994600174,0.90602948,2017-03-09T19:10:00.000Z
0.330221604,0.957250483,0.994604516,0.787143479,2017-03-09T19:11:00.000Z
0.110073868,0.957277951,0.994610582,0.727146208,2017-03-09T19:12:00.000Z
0.407321713,0.957289356,0.99461244,0.863150022,2017-03-09T19:13:00.000Z
0.490866888,0.957361946,0.994625511,0.911597702,2017-03-09T19:14:00.000Z
0.348925906,0.957424319,0.994665457,0.775431845,2017-03-09T19:15:00.000Z
0.419090283,0.957542521,0.994669172,0.853908521,2017-03-09T19:16:00.000Z
0.255583607,0.957708604,0.99468083,0.764087585,2017-03-09T19:17:00.000Z
0.365657475,0.957891218,0.99471316,0.843926553,2017-03-09T19:18:00.000Z
0.504684557,0.957971649,0.994830115,0.91111995,2017-03-09T19:19:00.000Z
0.284536821,0.958130861,0.994755574,0.760433465,2017-03-09T19:20:00.000Z
0.220147736,0.958136671,0.994756961,0.732658038,2017-03-09T19:21:00.000Z
0.220147736,0.958164879,0.994737701,0.69755261,2017-03-09T19:22:00.000Z
0.174462953,0.958169441,0.994737388,0.69176253,2017-03-09T19:23:00.000Z
0.174462953,0.958171929,0.994737858,0.684060287,2017-03-09T19:24:00.000Z
0.220147736,0.958175246,0.994738797,0.568514271,2017-03-09T19:25:00.000Z
0.174462953,0.958178148,0.994744233,0.702323639,2017-03-09T19:26:00.000Z
0.220147736,0.958179392,0.994740811,0.682195058,2017-03-09T19:27:00.000Z
0.220147736,0.958183952,0.994741907,0.695666663,2017-03-09T19:28:00.000Z
0.174462953,0.95818644,0.994742354,0.689739076,2017-03-09T19:29:00.000Z
0.255583607,0.958188512,0.99474439,0.727332048,2017-03-09T19:30:00.000Z
0.309016415,0.958204675,0.99474609,0.621832133,2017-03-09T19:31:00.000Z
0.220147736,0.958205919,0.994752935,0.697572351,2017-03-09T19:32:00.000Z
0.220147736,0.958221662,0.994758997,0.733528489,2017-03-09T19:33:00.000Z
0.174462953,0.958239056,0.994758527,0.691599084,2017-03-09T19:34:00.000Z
0.255583607,0.958242368,0.994753404,0.586672949,2017-03-09T19:35:00.000Z
0.220147736,0.958278377,0.994770471,0.763143929,2017-03-09T19:36:00.000Z
0.255583607,0.958284996,0.994766915,0.565990006,2017-03-09T19:37:00.000Z
0.174462953,0.958287892,0.994766445,0.68927176,2017-03-09T19:38:00.000Z
0.348925906,0.958290373,0.994766758,0.692984125,2017-03-09T19:39:00.000Z
0.255583607,0.958292028,0.994770337,0.688100632,2017-03-09T19:40:00.000Z
0.174462953,0.958294096,0.994751056,0.685849314,2017-03-09T19:41:00.000Z
0.255583607,0.958298232,0.994749199,0.733643975,2017-03-09T19:42:00.000Z
0.174462953,0.958299472,0.994750452,0.554648406,2017-03-09T19:43:00.000Z
0,0.95830154,0.994750743,0.683216184,2017-03-09T19:44:00.000Z
0.110073868,0.958306502,0.994748573,0.691815913,2017-03-09T19:45:00.000Z
0.110073868,0.958307329,0.994748886,0.721932102,2017-03-09T19:46:00.000Z
0.255583607,0.958360226,0.994761793,0.750931354,2017-03-09T19:47:00.000Z
0.110073868,0.95836353,0.994762083,0.693599396,2017-03-09T19:48:00.000Z
0.284536821,0.958391193,0.994770471,0.781077879,2017-03-09T19:49:00.000Z
0.110073868,0.958395733,0.994770337,0.564034645,2017-03-09T19:50:00.000Z
0.110073868,0.958397797,0.99476054,0.696774878,2017-03-09T19:51:00.000Z
0.174462953,0.958402336,0.994755574,0.696506957,2017-03-09T19:52:00.000Z
0.174462953,0.958410177,0.994748416,0.702796316,2017-03-09T19:53:00.000Z
0.309016415,0.958670643,0.99479968,0.828177185,2017-03-09T19:54:00.000Z
0.348925906,0.958857405,0.99485062,0.803535595,2017-03-09T19:55:00.000Z
0.365657475,0.958954185,0.995060161,0.783267496,2017-03-09T19:56:00.000Z
0.174462953,0.959023486,0.995063266,0.5982197,2017-03-09T19:57:00.000Z
0.174462953,0.959133346,0.994886659,0.700741957,2017-03-09T19:58:00.000Z
0.540120428,0.959155288,0.994916457,0.807668935,2017-03-09T19:59:00.000Z
0.255583607,0.959325201,0.994954029,0.806770424,2017-03-09T20:00:00.000Z
0.309016415,0.959477166,0.995029913,0.790134509,2017-03-09T20:01:00.000Z
0.284536821,0.959565858,0.995037821,0.75469396,2017-03-09T20:02:00.000Z
0.110073868,0.959606521,0.994966275,0.751429949,2017-03-09T20:03:00.000Z
0.284536821,0.959742352,0.995097083,0.740047487,2017-03-09T20:04:00.000Z
0.255583607,0.959753186,0.995073809,0.708161035,2017-03-09T20:05:00.000Z
0.309016415,0.959903003,0.995044814,0.77488618,2017-03-09T20:06:00.000Z
0.255583607,0.959905802,0.99505442,0.574736081,2017-03-09T20:07:00.000Z
0.284536821,0.959936587,0.995009112,0.760612175,2017-03-09T20:08:00.000Z
0.220147736,0.959955768,0.995009894,0.732940285,2017-03-09T20:09:00.000Z
0.220147736,0.959958165,0.995009894,0.59132564,2017-03-09T20:10:00.000Z
0.365657475,0.959964955,0.995010363,0.684191828,2017-03-09T20:11:00.000Z
0.255583607,0.959985722,0.995009737,0.740451964,2017-03-09T20:12:00.000Z
0.255583607,0.959987319,0.995010989,0.691799493,2017-03-09T20:13:00.000Z
0.220147736,0.959992908,0.995011279,0.562914515,2017-03-09T20:14:00.000Z
0.220147736,0.959995303,0.995013938,0.696646408,2017-03-09T20:15:00.000Z
0.365657475,0.960136805,0.995026651,0.81453019,2017-03-09T20:16:00.000Z
0.330221604,0.960148744,0.995017178,0.642941002,2017-03-09T20:17:00.000Z
0.394610689,0.960165851,0.995018585,0.736691812,2017-03-09T20:18:00.000Z
0,0.960169033,0.995022607,0.726882708,2017-03-09T20:19:00.000Z
0.365657475,0.960267572,0.995087926,0.815679332,2017-03-09T20:20:00.000Z
0,0.960302886,0.995051784,0.547106799,2017-03-09T20:21:00.000Z
0.348925906,0.96039838,0.995103761,0.823404361,2017-03-09T20:22:00.000Z
0,0.960444671,0.995074904,0.739419898,2017-03-09T20:23:00.000Z
0.174462953,0.960467603,0.995060161,0.636399466,2017-03-09T20:24:00.000Z
0.110073868,0.960470765,0.995061412,0.691683736,2017-03-09T20:25:00.000Z
0.110073868,0.960473927,0.995061568,0.688156067,2017-03-09T20:26:00.000Z
0.174462953,0.960475112,0.995062797,0.733652123,2017-03-09T20:27:00.000Z
0.110073868,0.960477879,0.995059089,0.56808989,2017-03-09T20:28:00.000Z
0.110073868,0.960480645,0.995059401,0.686473889,2017-03-09T20:29:00.000Z
0.174462953,0.960483016,0.99505614,0.689645816,2017-03-09T20:30:00.000Z
0.174462953,0.960486572,0.995048209,0.737723739,2017-03-09T20:31:00.000Z
0.174462953,0.960489338,0.995050868,0.55302023,2017-03-09T20:32:00.000Z
0.110073868,0.960492498,0.995051315,0.706246191,2017-03-09T20:33:00.000Z
0.174462953,0.960495659,0.995050712,0.693018985,2017-03-09T20:34:00.000Z
0.174462953,0.960498424,0.995051158,0.6927254,2017-03-09T20:35:00.000Z
0.174462953,0.960499214,0.995061255,0.688327295,2017-03-09T20:36:00.000Z
0.174462953,0.960503559,0.995053191,0.698170661,2017-03-09T20:37:00.000Z
0.174462953,0.960505929,0.99505366,0.686387783,2017-03-09T20:38:00.000Z
0.174462953,0.960508694,0.995053794,0.691959073,2017-03-09T20:39:00.000Z
0.255583607,0.96053041,0.99506885,0.737969633,2017-03-09T20:40:00.000Z
0.174462953,0.960559219,0.995068538,0.733942351,2017-03-09T20:41:00.000Z
0.220147736,0.96056198,0.995055827,0.569027898,2017-03-09T20:42:00.000Z
0.174462953,0.960565531,0.99505614,0.688888873,2017-03-09T20:43:00.000Z
0.407321713,0.960725418,0.995129824,0.797700852,2017-03-09T20:44:00.000Z
0.220147736,0.960726991,0.995104543,0.737073085,2017-03-09T20:45:00.000Z
0.220147736,0.960755682,0.995091969,0.707140091,2017-03-09T20:46:00.000Z
0.220147736,0.960757253,0.995094291,0.692839347,2017-03-09T20:47:00.000Z
0.449922846,0.9608032,0.995106397,0.70040372,2017-03-09T20:48:00.000Z
0.38079302,0.960878896,0.995133844,0.749465813,2017-03-09T20:49:00.000Z
0.540120428,0.960994368,0.995167963,0.824062624,2017-03-09T20:50:00.000Z
0.475731343,0.961017428,0.995182855,0.779237409,2017-03-09T20:51:00.000Z
0.174462953,0.961020555,0.995132303,0.731896113,2017-03-09T20:52:00.000Z
0.110073868,0.961022508,0.995132928,0.553908722,2017-03-09T20:53:00.000Z
0.110073868,0.961027978,0.995128261,0.700453253,2017-03-09T20:54:00.000Z
0.110073868,0.96106664,0.995130427,0.694545142,2017-03-09T20:55:00.000Z
0.110073868,0.961070934,0.995130583,0.692115287,2017-03-09T20:56:00.000Z
0.220147736,0.961109172,0.995148269,0.767292906,2017-03-09T20:57:00.000Z
0.110073868,0.961111512,0.995125313,0.556743977,2017-03-09T20:58:00.000Z
0.110073868,0.96112516,0.995127948,0.704559995,2017-03-09T20:59:00.000Z
0.110073868,0.961127109,0.995126251,0.734719805,2017-03-09T21:00:00.000Z
0.110073868,0.961129838,0.995126563,0.558158552,2017-03-09T21:01:00.000Z
0.174462953,0.961132177,0.995127792,0.726931914,2017-03-09T21:02:00.000Z
0.110073868,0.96115712,0.995127189,0.541741905,2017-03-09T21:03:00.000Z
0.110073868,0.961161406,0.995127479,0.730011647,2017-03-09T21:04:00.000Z
0.174462953,0.961166471,0.995133218,0.704153073,2017-03-09T21:05:00.000Z
0.174462953,0.961168808,0.995125,0.543354279,2017-03-09T21:06:00.000Z
0.220147736,0.961172703,0.995123459,0.699243782,2017-03-09T21:07:00.000Z
0.309016415,0.961228759,0.99518348,0.782795309,2017-03-09T21:08:00.000Z
0.174462953,0.961301457,0.995179283,0.741662435,2017-03-09T21:09:00.000Z
0.220147736,0.961303788,0.995156955,0.568665681,2017-03-09T21:10:00.000Z
0.220147736,0.961329806,0.995155258,0.756192184,2017-03-09T21:11:00.000Z
0.407321713,0.961400025,0.995245026,0.875410985,2017-03-09T21:12:00.000Z
0.38079302,0.961667156,0.995418122,0.785578671,2017-03-09T21:13:00.000Z
0.330221604,0.961761899,0.99532329,0.796147617,2017-03-09T21:14:00.000Z
0.365657475,0.961818039,0.995339265,0.789457829,2017-03-09T21:15:00.000Z
0.220147736,0.961821498,0.995264712,0.732108217,2017-03-09T21:16:00.000Z
0.309016415,0.961868356,0.995277277,0.76999426,2017-03-09T21:17:00.000Z
0.220147736,0.961902511,0.995267345,0.543569907,2017-03-09T21:18:00.000Z
0.174462953,0.961904813,0.995281606,0.752830424,2017-03-09T21:19:00.000Z
0.529164151,0.961939325,0.995276183,0.708859313,2017-03-09T21:20:00.000Z
0.220147736,0.961940475,0.995275558,0.700523766,2017-03-09T21:21:00.000Z
0.309016415,0.961969599,0.995269823,0.696056883,2017-03-09T21:22:00.000Z
0.110073868,0.961985686,0.995270916,0.69708032,2017-03-09T21:23:00.000Z
0.511167214,0.962011337,0.995272144,0.786301305,2017-03-09T21:24:00.000Z
0.483479369,0.962021288,0.995270447,0.731158412,2017-03-09T21:25:00.000Z
0.110073868,0.962023201,0.995269979,0.693311065,2017-03-09T21:26:00.000Z
0.174462953,0.96202588,0.995270135,0.727084267,2017-03-09T21:27:00.000Z
0.174462953,0.962028175,0.995271385,0.543360037,2017-03-09T21:28:00.000Z
0.255583607,0.962092795,0.995269041,0.759401255,2017-03-09T21:29:00.000Z
0.309016415,0.962164577,0.9952906,0.80118776,2017-03-09T21:30:00.000Z
0.309016415,0.962578657,0.995376745,0.800897015,2017-03-09T21:31:00.000Z
0.284536821,0.962614956,0.995337704,0.731401379,2017-03-09T21:32:00.000Z
0.407321713,0.962872417,0.995457618,0.831086953,2017-03-09T21:33:00.000Z
0.220147736,0.962925771,0.995465824,0.773335257,2017-03-09T21:34:00.000Z
0.220147736,0.962928776,0.995449724,0.704136109,2017-03-09T21:35:00.000Z
0.110073868,0.962930653,0.995435005,0.692739269,2017-03-09T21:36:00.000Z
0.255583607,0.962995194,0.995447694,0.690941645,2017-03-09T21:37:00.000Z
0.284536821,0.96302968,0.995462568,0.78091772,2017-03-09T21:38:00.000Z
0.174462953,0.963031553,0.995458086,0.694703032,2017-03-09T21:39:00.000Z
0.255583607,0.963313994,0.995517841,0.828738663,2017-03-09T21:40:00.000Z
0.255583607,0.963650667,0.995512112,0.805157272,2017-03-09T21:41:00.000Z
0.220147736,0.963652517,0.995505156,0.739992074,2017-03-09T21:42:00.000Z
0.284536821,0.963659174,0.995517841,0.669120554,2017-03-09T21:43:00.000Z
